RecipeID,Calories,TotalFat,Sugar,Sodium,Protein,SatuatedFat,Carbs
524666,98.2,9,27,2,2,19,3
524623,330.3,20,12,13,33,22,11
524628,748.4,75,16,91,77,82,12
524632,516.7,57,3,6,80,53,0
524613,550.8,57,8,30,48,106,9
524516,248.6,17,7,34,30,11,7
524589,157.6,0,140,0,0,0,13
524456,628.8,76,4,38,79,81,1
524479,1296.7,187,6,26,21,83,15
524486,804.3,68,17,60,69,95,21
524501,471.9,42,6,16,25,84,14
524487,656.9,32,25,14,83,27,25
524495,204.8,9,37,54,11,9,10
524488,267.9,28,20,51,32,24,3
524458,124.3,7,13,16,13,3,5
524415,503.8,61,3,30,63,65,0
524399,370.8,62,0,0,0,27,0
524315,445.8,29,11,43,65,46,11
524328,126.7,4,46,4,5,9,7
524301,608.1,52,36,29,55,67,16
524289,423.3,28,47,9,83,31,6
524229,246.5,19,26,3,12,45,10
524235,341,39,6,4,42,38,2
524236,537.2,47,29,4,51,51,17
524149,510.5,35,26,28,40,55,19
524054,734.1,29,2,32,31,13,38
524062,495,53,60,25,22,90,11
523991,23.5,3,1,4,0,1,0
524017,462.2,31,131,21,13,43,20
524006,60.5,5,0,6,4,2,2
523977,185.4,20,67,8,0,8,5
523981,508.1,30,9,41,60,42,17
523938,213.6,5,10,26,58,3,4
523943,176.8,13,45,6,5,26,7
523868,350,10,23,24,31,17,20
523840,300.4,25,0,32,14,11,10
523894,279.7,9,39,30,23,4,15
523848,100.5,7,0,20,5,3,4
523883,206.7,3,4,87,21,2,11
523799,54,2,7,18,13,2,0
523759,276.1,8,48,29,75,5,5
523750,676,56,7,28,99,52,10
523675,183.1,19,35,6,4,32,5
523650,613.6,30,28,20,87,37,22
523648,133.1,5,13,48,27,2,4
523668,256.5,10,107,3,15,18,14
523616,275.7,17,88,11,10,16,12
523598,1522.4,224,193,35,4,98,20
523584,157,12,36,1,7,5,6
523569,245.8,8,15,8,17,12,13
523552,324.7,27,20,61,49,42,5
523551,653.6,75,11,72,19,87,15
523538,840.5,107,6,54,58,144,7
523532,602.3,78,3,37,64,77,1
523541,399.5,20,71,500,47,26,15
523492,446.5,41,22,35,70,66,5
523463,754.1,47,227,39,55,27,32
523456,95.5,10,12,13,6,20,2
523436,473.2,22,8,11,67,27,16
523450,278.3,4,7,43,69,2,8
523426,409.2,14,98,107,97,11,10
523406,320.4,8,145,26,35,4,18
523453,432.8,30,14,20,55,37,11
523359,259.7,23,18,31,34,28,4
523334,732.3,55,83,96,71,77,23
523306,125.5,10,43,13,3,2,5
523276,25.9,0,6,0,1,0,3
523275,4.7,0,2,0,0,0,0
523246,54.1,8,5,0,0,20,0
523223,306.6,9,40,32,98,6,3
523231,603.6,46,224,11,14,64,24
523146,447.3,46,15,73,32,74,9
523151,723.5,65,6,67,78,101,14
523156,182.9,16,56,2,10,29,5
523128,217.9,32,4,6,9,66,1
523093,230.1,12,72,8,9,7,12
523081,179.5,15,11,8,21,16,3
523058,187.9,10,56,7,10,21,9
523043,62.5,5,10,7,3,9,2
523032,371.7,49,0,12,19,98,4
523023,348.7,14,19,15,20,25,18
522989,462.8,42,5,33,41,83,10
522984,221.5,10,67,6,7,21,11
522945,219.1,4,12,2,16,4,13
522944,881.9,115,156,24,30,81,17
522942,176.6,0,0,0,0,0,0
522941,193.9,0,70,0,2,0,7
522925,169.6,9,60,6,4,17,9
522935,230.9,12,89,24,6,8,12
522939,485.3,0,278,0,0,0,23
522916,628.4,91,55,2,18,196,10
522889,551,71,2,42,60,127,0
522915,4397.7,305,1234,172,109,605,203
522899,445.8,62,2,33,25,102,1
522887,246.3,41,4,6,0,19,0
522877,30.4,1,3,21,3,0,1
522874,82.9,0,75,145,0,0,6
522881,61,0,0,7,9,0,3
522868,522.2,55,1,29,85,50,0
522861,1003.8,72,21,103,69,143,37
522871,63.7,0,20,43,8,0,3
522864,198,4,12,81,49,3,6
522867,665.1,103,6,29,20,139,1
522862,212.7,0,19,96,16,0,14
522870,303.1,0,274,0,1,0,26
522853,1030.6,0,1113,0,2,0,93
522851,145.2,6,38,59,8,3,8
522854,245.3,2,198,19,7,1,20
522852,516.4,49,40,79,63,15,6
522836,66.8,7,9,12,4,3,1
522831,114.6,7,27,28,7,2,5
522816,131.9,11,49,2,7,7,4
522775,3123,314,1014,38,83,632,95
522815,310.5,31,5,3,51,40,1
522824,230.7,12,21,46,14,9,11
522745,516.4,43,25,27,68,56,10
522747,1243.1,35,191,136,119,62,68
522731,118.5,17,7,4,1,36,1
522732,150.7,7,20,7,7,7,8
522710,311.3,16,14,28,15,31,15
522725,185.5,7,96,9,12,14,11
522655,282.2,7,24,11,56,9,10
522651,609.8,21,146,54,37,30,34
522551,59.9,4,5,2,3,7,2
522598,593,60,21,57,55,64,12
522608,133.4,0,92,36,0,0,10
522575,4.7,0,1,8,0,0,0
522517,3041.6,437,36,102,109,146,28
522478,372.9,32,85,10,10,66,14
522498,609.1,50,216,15,25,49,24
522432,297.1,14,49,18,21,6,16
522425,2403.2,148,553,193,99,219,112
522400,219.8,33,0,16,11,36,0
522377,216.1,22,8,24,15,29,4
522358,228,27,70,12,0,11,6
522349,75,2,37,1,3,5,4
522331,180.4,9,39,1,12,3,8
522311,61.5,1,35,0,4,0,4
522286,180,11,4,54,15,5,2
522243,140.3,18,7,17,10,24,1
522240,231.5,18,14,43,37,7,4
522222,241,0,215,37,3,0,20
522209,291.2,19,71,0,18,13,13
522186,626.5,34,68,96,75,26,22
522182,183.3,22,17,37,8,9,4
522148,1306.6,129,1,47,138,102,21
522154,1063,6,43,28,61,3,74
522117,118.8,1,6,17,9,1,7
522079,799.4,35,34,24,63,55,39
522053,515.1,43,68,65,70,32,9
522005,562.2,56,157,8,17,108,17
521976,517,25,38,110,52,36,22
521928,1359.8,92,164,434,154,168,45
521894,510.2,59,31,36,55,93,4
521883,511.5,54,6,54,85,61,0
521829,360.9,15,50,465,95,9,6
521821,167.6,17,20,28,4,9,5
521815,197.6,16,10,21,13,31,6
521787,393.6,28,152,12,7,14,17
521771,637.6,59,100,44,48,66,19
521764,161.6,25,2,1,5,46,0
521756,14.4,0,0,8,0,0,1
521757,374.4,30,45,39,57,33,5
521748,116.3,7,14,19,20,9,3
521731,437.6,42,16,35,79,66,1
521693,67.9,0,53,4,2,0,5
521682,505,31,179,9,13,62,24
521679,390.5,28,67,88,59,21,8
521678,3136.8,343,881,15,80,759,82
521673,116.6,6,31,25,8,3,6
521630,832.5,64,304,13,17,111,35
521648,168.5,15,6,11,8,18,5
521616,260.4,27,2,24,39,43,1
521597,265.1,39,9,18,11,31,1
521591,577.1,62,43,23,61,143,9
521583,429.9,20,20,27,57,15,16
521585,203.7,12,28,22,43,21,3
521555,440.4,35,12,31,50,40,12
521550,141.5,14,4,0,11,4,3
521532,77.6,0,79,0,0,0,6
521481,597.8,7,16,60,94,3,29
521496,211.7,24,34,27,5,12,5
521475,193.4,15,10,12,21,26,5
521472,1465.6,155,10,46,89,293,30
521407,118.7,7,2,19,21,9,2
521425,334.7,18,13,48,41,20,12
521391,209.5,24,10,18,18,40,2
521348,428.7,38,7,22,17,60,14
521342,317.9,8,173,12,5,11,21
521278,343.8,49,3,6,6,45,4
521250,598.6,20,207,52,84,22,25
521259,90.1,7,6,33,9,5,2
521242,343.2,0,370,0,0,0,31
521251,374,21,64,17,19,18,18
521196,282.2,21,54,1,7,39,7
521101,759.7,23,6,47,56,14,41
521081,71.2,2,26,1,3,5,4
521084,31.1,0,15,7,2,0,2
521057,381.9,27,141,11,9,51,17
520980,260.8,27,44,6,11,39,9
520968,107.1,1,0,22,6,2,6
520952,432.2,59,3,62,31,61,1
520912,1169,68,47,124,100,130,47
520940,143.4,8,24,23,18,20,5
520924,446.7,52,4,7,62,63,0
520919,335.4,16,224,13,4,25,19
520872,933,81,25,55,78,105,25
520867,383.5,28,12,18,55,25,9
520866,391.4,0,311,44,1,0,32
520864,454.1,6,70,68,27,4,30
520832,657.2,61,29,71,69,82,12
520826,128.3,9,7,12,25,8,1
520788,158,11,24,41,20,14,4
520769,880.2,101,2,10,129,107,0
520809,776,74,235,26,16,144,27
520819,208.5,18,4,26,14,35,5
520793,796.2,49,28,62,111,62,22
520739,259.3,4,20,22,24,2,15
520701,323.8,22,6,16,38,36,9
520673,339.6,6,1,39,24,8,20
520680,132.2,11,33,3,2,14,5
520663,1018.8,35,100,118,108,25,49
520656,325.9,5,16,57,56,5,14
520660,590.9,64,34,38,38,105,11
520657,458.6,36,27,47,47,56,12
520642,229.4,13,8,47,15,13,11
520603,175.9,4,40,2,11,6,11
520590,56.2,3,13,4,3,1,2
520568,100.5,0,0,51,4,0,7
520577,206.8,12,35,5,46,6,3
520575,193.7,8,104,6,4,19,12
520532,321.3,17,37,15,58,16,8
520520,183.4,29,1,2,6,71,1
520522,1222.5,90,173,93,74,162,45
520500,389.6,20,0,323,130,26,1
520447,102.2,5,37,18,8,3,4
520453,235.9,6,10,12,26,5,12
520443,348.5,0,334,0,3,0,29
520488,450.6,25,44,61,61,24,14
520464,68.4,0,13,7,4,0,5
520442,139.5,13,3,6,11,13,3
520434,187.8,13,8,29,18,9,6
520430,559.4,4,46,64,64,2,33
520435,405,28,8,49,21,63,18
520410,286.8,12,8,49,20,7,16
520322,335.4,28,25,28,54,47,4
520341,254,21,9,7,50,30,2
520374,653.4,33,21,26,86,19,23
520337,238.9,18,2,24,54,18,2
520329,101.5,15,4,7,3,27,0
520359,787.8,80,32,37,58,58,16
520336,294.9,21,40,28,52,25,5
520313,470.1,45,59,60,57,48,6
520307,956.1,98,95,39,122,115,10
520292,331.1,2,5,6,89,1,10
520295,374,20,5,69,19,33,17
520282,223.2,12,11,7,39,10,6
520248,473.7,32,21,24,50,37,15
520238,168.1,16,19,9,13,28,4
520245,206.6,27,22,26,7,55,3
520250,251.5,20,39,2,32,21,5
520223,132.4,16,4,10,11,27,0
520230,105,0,57,0,2,0,8
520197,581.5,28,27,52,55,39,25
520168,83.1,0,81,0,0,0,7
520120,610.7,56,124,40,20,98,21
520110,1239.1,79,514,40,28,154,61
520132,18.8,0,19,0,0,0,1
520097,138.7,8,47,5,3,17,6
520088,166.8,16,30,2,3,25,5
520092,267.6,14,25,15,11,27,13
520067,273.6,10,21,18,30,4,13
520055,786.2,6,128,66,124,5,37
520033,177.5,4,11,7,21,7,9
520016,677,40,43,63,76,37,23
520030,240.2,25,4,39,17,28,4
520015,82.1,1,11,0,5,0,5
520005,554.4,42,110,21,27,65,20
519990,834.3,82,4,57,81,102,15
519965,627.2,46,83,21,29,54,25
519945,5411.8,431,2158,122,92,749,235
519887,347.8,25,12,42,34,39,10
519890,268,31,57,17,10,34,5
519882,8.3,0,2,25,0,0,0
519885,100.5,5,34,17,3,9,5
519868,370.9,38,108,5,6,82,12
519860,89,7,22,0,2,3,4
519842,375.5,20,186,8,7,14,20
519840,345.1,24,28,47,76,17,4
519838,69.7,4,26,11,6,4,2
519786,321.9,24,88,7,11,26,13
519802,336.2,19,4,21,98,11,1
519768,566.6,16,50,16,62,23,29
519764,103.2,13,3,14,6,4,1
519723,482.4,38,62,35,31,72,17
519642,131.9,10,41,4,2,20,5
519699,228.7,18,24,83,16,30,8
519700,271.3,8,13,24,28,8,15
519635,25,2,4,2,4,3,0
519595,59.8,0,59,0,0,0,5
519598,371,48,3,36,35,56,1
519587,204.8,32,4,6,7,11,1
519563,559,47,35,60,71,72,11
519566,237.1,11,74,15,8,4,13
519542,261.6,19,74,21,5,18,12
519533,281.1,18,82,12,7,36,13
519541,220.5,32,7,5,10,45,1
519547,113.7,18,0,10,1,37,0
519507,250.1,1,14,19,14,0,17
519510,414.2,50,94,1,7,98,8
519467,60.9,7,1,6,6,13,0
519463,240.1,16,17,13,52,11,3
519416,473.4,47,5,14,81,50,1
519395,613.3,57,28,27,37,55,19
519394,418,45,42,45,38,29,9
519383,284.5,24,7,23,9,21,10
519340,185.7,7,73,4,5,13,10
519326,195,11,13,9,12,5,9
519314,912.1,108,23,65,115,214,4
519289,651.5,67,13,10,95,44,7
519263,417.1,35,19,80,83,28,3
519260,403.2,10,74,41,63,7,17
519282,604.1,81,15,31,10,37,9
519248,25.9,0,7,290,0,0,1
519216,148.9,17,47,15,2,7,4
519204,285.5,16,107,16,7,19,15
519190,366.5,11,2,24,17,5,21
519167,221.8,12,74,10,7,5,11
519141,284.5,9,5,26,28,1,15
519139,2497.7,355,74,131,169,676,9
519113,560.7,51,37,67,63,73,11
519111,61.6,2,0,1,2,1,3
519120,1807,114,89,110,213,145,56
519116,13.5,0,0,363,0,1,0
519085,509.4,6,74,58,31,5,35
519091,112.8,4,31,11,10,3,6
519087,319.8,27,9,39,18,43,10
519099,655.5,19,13,72,63,17,29
519074,363.8,9,29,18,35,7,19
519068,785.7,29,11,788,169,12,36
519029,521.6,63,0,19,68,120,1
518998,90.5,10,17,0,3,4,2
518983,114.3,7,10,35,23,7,1
518980,308.2,33,13,35,31,43,4
518972,143.4,23,6,0,0,48,0
518961,563.8,78,36,60,28,85,3
518952,390.9,24,100,5,17,19,17
518901,636.4,55,92,12,84,50,11
518912,168.3,5,16,15,39,7,5
518910,320.4,35,3,16,34,35,3
518914,289.1,31,12,23,21,52,5
518852,223.3,13,11,11,8,15,11
518888,874.1,74,58,58,113,115,19
518859,200,10,18,15,8,18,10
518810,968.8,108,40,73,96,141,12
518772,438.9,52,8,54,43,80,3
518773,385.6,33,11,45,60,40,5
518749,430,21,22,51,44,24,18
518718,559.8,41,191,19,12,77,25
518669,320.1,29,64,25,23,41,9
518670,713.4,80,9,56,108,142,1
518639,298.1,37,18,10,18,70,3
518641,144.6,4,5,8,8,1,8
518655,1206.9,102,317,65,33,162,46
518599,270.2,41,19,5,0,18,1
518609,965.4,64,32,37,90,96,33
518616,242.4,17,97,1,4,35,11
518582,302.4,6,24,45,35,6,16
518537,196.2,16,18,6,29,14,3
518497,469.9,31,184,7,10,63,22
518478,618.7,48,330,12,4,45,28
518483,1135.1,108,27,77,96,107,25
518494,72.2,6,24,2,1,8,3
518474,566.2,35,8,36,33,35,25
518460,139.8,15,19,30,8,6,3
518430,321.8,21,97,24,7,41,15
518434,502.1,49,21,22,15,21,15
518415,741.3,84,24,5,94,44,4
518413,133.8,11,35,6,9,16,4
518407,21,0,10,0,1,0,1
518401,88.5,5,25,13,5,2,4
518396,894.1,76,401,18,20,156,39
518365,292.7,26,32,11,46,31,3
518364,218.3,8,4,9,21,7,10
518331,109.9,4,5,71,7,4,5
518292,91.8,0,13,8,4,0,6
518268,104.1,14,12,16,2,6,1
518260,164.3,17,33,35,4,7,5
518261,539.1,23,201,59,67,20,22
518247,622.2,59,5,85,66,69,11
518245,162.1,1,11,21,9,0,11
518259,251.9,11,12,9,20,15,12
518168,813.5,56,264,13,69,58,27
518140,482.9,39,253,0,8,75,24
518215,267.4,20,57,7,5,22,11
518230,241.5,15,52,16,40,28,6
518210,298.4,34,4,5,41,28,0
518202,586.7,32,184,59,41,31,27
518137,607.6,56,67,35,28,80,19
518148,159.1,5,60,51,21,3,7
518151,271.3,15,10,15,32,9,9
518198,1079,117,198,38,84,64,21
518145,440.2,44,67,47,23,72,11
518176,782.9,67,15,134,151,79,7
518146,541.7,44,154,4,14,38,23
518196,158.8,8,71,8,11,17,7
518134,13.5,0,7,2,1,0,1
518154,627.6,40,43,3,38,15,27
518221,60.6,3,27,2,6,6,2
518181,808.8,97,133,6,17,144,20
518243,189.9,27,10,49,3,13,2
518232,354.6,44,14,20,26,52,4
518223,287.7,30,5,89,44,44,2
518182,198.1,12,5,12,24,16,6
518152,439.1,37,87,20,50,30,10
518192,270.1,22,9,26,16,27,9
518217,968.8,38,55,41,78,27,52
518234,649.8,53,31,112,86,80,13
518229,320.3,38,7,23,36,48,1
518158,887,84,40,2,49,40,27
518208,408.4,41,11,35,24,32,9
518143,472.8,53,14,11,31,72,8
518190,935.6,96,48,69,72,72,20
518120,275.9,5,85,7,12,5,18
518113,865.3,73,81,49,157,93,10
518118,325.9,44,33,3,5,11,5
518114,377.1,42,50,5,12,85,8
518105,480.8,49,4,12,46,59,8
518104,354.1,21,32,31,38,20,13
518072,469.3,26,175,24,14,14,24
518066,370.8,42,35,2,25,20,8
518096,545.4,51,86,33,75,104,8
518069,388.4,37,14,55,62,35,3
518068,337,37,38,3,9,56,9
518059,331.6,11,165,8,11,20,20
518093,552.6,58,12,32,31,27,14
518070,1982.5,219,39,173,306,410,6
518088,1205.4,151,23,60,88,124,13
518078,673.8,66,9,49,31,129,18
518055,412.1,27,170,14,8,41,20
518051,186.8,4,118,7,12,5,11
518045,709.3,64,8,17,92,80,10
518042,376.4,32,22,14,55,40,7
518033,12.3,0,7,4,0,0,0
518024,262.8,28,18,19,32,30,2
518022,1202.9,91,295,4,51,41,47
518015,368.9,25,39,18,39,40,12
517995,950.5,42,21,19,87,26,46
518012,269,20,117,3,13,30,12
517991,382,30,45,34,48,43,9
518016,120.9,8,35,4,2,17,5
517982,83.3,0,11,0,0,0,1
517983,75.1,0,0,0,0,0,0
517956,395.6,18,27,7,18,16,21
517962,317.8,23,30,11,47,34,7
517939,295.4,42,6,0,2,19,2
517904,217.9,22,7,18,7,22,6
517918,89.5,2,1,12,6,4,5
517912,133.9,0,34,0,0,0,3
517894,130.6,12,18,6,18,11,1
517911,378.1,20,45,40,20,16,19
517907,219.4,22,13,46,29,44,2
517885,278.8,20,32,19,14,17,11
517891,140.4,10,6,14,7,17,5
517909,571.5,88,9,49,8,40,5
517880,444.3,25,36,11,23,13,22
517873,225.1,9,4,24,7,4,12
517877,83.7,7,28,2,3,3,3
517874,762,106,26,15,35,77,8
517872,216.9,0,201,0,1,0,18
517863,137.4,10,13,40,17,14,3
517878,320.2,13,1,15,26,20,15
517857,695,24,25,60,32,12,40
517847,710.1,111,23,0,5,49,6
517846,517.3,39,12,12,17,45,22
517843,121,0,66,0,2,0,10
517820,1039.2,0,994,0,1,1,84
517817,236.5,11,17,5,70,15,3
517798,147.9,6,15,10,15,7,6
517769,179.5,12,7,39,32,5,2
517764,779.3,77,4,23,48,63,19
517761,405.4,24,131,13,9,48,20
517768,437.9,42,5,81,52,43,7
517781,122.6,15,7,11,0,7,3
517744,207,9,86,11,5,6,12
517752,774.4,0,798,4,0,0,66
517701,1119.8,65,510,342,97,49,47
517709,1039.4,53,24,78,98,34,43
517715,117.7,13,12,0,3,6,3
517702,658.4,27,53,32,75,18,28
517712,130.7,1,93,0,3,0,10
517665,184.2,7,47,14,12,13,9
517692,116.3,0,44,1,0,0,4
517683,814.6,114,7,77,55,120,4
517672,782.4,0,773,1,1,1,65
517694,328.8,32,9,12,28,32,7
517687,449.2,67,24,38,8,40,4
517690,2144.9,110,825,64,75,59,116
517653,20.3,0,13,0,0,0,1
517658,209.3,31,12,0,2,13,2
517641,304.6,17,137,1,1,34,12
517644,231.9,1,185,0,2,0,20
517638,1127.4,83,1,32,137,76,28
517609,62.4,6,3,4,7,11,0
517596,39.4,2,8,76,3,1,2
517611,436.2,54,72,8,16,103,6
517630,512.3,66,30,21,39,114,6
517622,390.7,10,95,15,46,5,22
517592,60.9,3,7,42,6,1,3
517594,101,3,15,16,6,6,5
517603,350.6,24,8,22,30,41,12
517593,35.3,0,29,0,1,0,2
517590,211.8,23,64,5,3,38,6
517566,242.7,0,74,0,0,0,6
517578,374.1,29,25,47,34,39,11
517576,535.6,71,10,19,7,34,12
517580,105.5,15,8,0,5,9,1
517577,569,54,26,44,22,103,18
517573,680.3,65,36,7,110,54,6
517582,143.2,17,25,0,6,8,2
517565,127.8,0,40,0,0,0,3
517553,199.7,30,5,0,6,56,1
517548,436.8,23,21,73,115,22,5
517535,181.7,12,56,2,4,25,8
517531,235.7,8,4,24,45,9,7
517501,144.9,0,2,0,0,0,0
517529,211.5,28,9,0,5,13,4
517527,642.5,38,28,48,84,48,22
517516,626.6,56,40,59,43,65,18
517530,390.6,21,6,37,63,15,10
517533,76.7,6,3,1,12,5,1
517506,276.1,42,13,18,7,19,2
517518,52.8,1,14,4,6,2,2
517502,414.7,21,52,76,45,22,17
517500,215.4,0,64,0,1,0,6
517517,511,32,24,0,14,13,25
517511,370.7,44,51,6,7,22,10
517483,220.5,30,22,6,4,10,3
517482,363.4,43,25,14,33,82,4
517485,426,20,15,34,48,9,17
517451,1654.5,136,294,167,207,155,36
517442,193.3,9,26,6,12,5,9
517455,299.8,32,50,16,14,30,7
517433,522.5,41,11,7,66,45,12
517431,160.4,11,52,28,4,23,7
517430,5060.1,385,290,102,275,383,197
517429,146.2,6,17,11,11,4,7
517428,128.2,17,15,2,3,33,1
517418,924.9,72,303,16,30,81,39
517410,255.7,18,2,26,10,9,10
517412,68.7,7,2,3,10,12,0
517414,323.6,26,105,7,15,12,13
517401,174.8,19,22,9,5,37,4
517404,345.3,10,164,21,7,11,22
517413,397.2,39,12,42,38,68,7
517416,230,27,6,33,25,43,1
517389,43.4,5,0,6,1,2,0
517394,201.8,12,85,1,9,21,9
517370,700.8,64,6,40,73,103,14
517371,270.5,3,171,1,8,3,20
517347,315.9,35,1,23,50,28,0
517329,665.6,83,40,6,22,111,11
517313,429.7,36,2,34,87,38,2
517292,183.6,9,3,40,41,4,2
517222,73.5,4,34,10,2,9,3
517213,251.7,19,1,6,33,23,5
517285,295.9,14,6,13,47,14,9
517200,490.1,22,332,12,9,24,29
517193,304.6,37,42,17,19,62,3
517164,542.5,33,46,60,73,50,17
517166,458.4,24,40,29,71,31,14
517162,361,9,23,52,56,7,16
517143,397.2,25,185,8,7,49,19
517161,483.9,38,15,43,14,37,20
517155,485.7,30,156,15,12,61,23
517108,384.7,13,14,40,56,6,15
517119,161.2,3,0,16,9,6,10
517099,186.3,8,73,7,7,13,10
517103,100,8,43,2,3,16,3
517101,152.7,18,10,14,4,38,3
517093,297.3,37,31,9,11,70,5
517082,167.3,10,10,9,7,8,7
517051,703.8,67,2,29,59,73,15
517017,596.3,75,87,9,27,115,10
517006,1050.8,22,2,53,61,39,65
516997,1466.6,162,18,155,176,137,12
517010,175.5,16,16,2,8,19,6
516984,105.7,5,0,6,6,2,5
516987,127,10,31,7,7,2,5
516977,140.2,13,5,12,5,11,4
516981,63.4,5,15,3,4,2,2
516965,676.4,11,353,103,58,4,47
516959,483.9,60,19,49,46,52,4
516946,166.6,14,0,3,40,13,0
516952,52,1,11,1,4,0,3
516925,56.1,4,29,8,0,1,2
516908,489.6,32,51,21,26,20,21
516910,187.8,14,53,5,5,13,8
516905,254.1,33,2,20,17,11,2
516897,279.3,27,16,49,42,18,2
516886,279.2,21,7,47,7,9,12
516849,1093,132,168,60,47,96,23
516847,86.5,9,2,4,2,18,2
516838,271,22,12,27,14,10,9
516828,221.8,13,41,5,6,5,11
516798,356.3,21,12,12,38,39,12
516746,233.5,3,32,43,20,1,15
516712,121.9,13,0,1,21,16,0
516702,180.6,24,1,19,10,48,0
516718,213.1,16,13,24,20,24,6
516687,106.5,0,13,29,9,1,7
516682,31.8,1,6,0,1,3,1
516669,417.5,12,25,6,25,6,24
516662,174.6,14,47,8,10,33,6
516665,252.3,12,50,18,12,12,12
516658,160.6,6,59,8,2,12,10
516651,269.2,22,2,17,54,33,2
516652,238.2,11,10,23,35,12,8
516604,197.9,8,16,12,17,7,9
516628,125.1,0,4,0,0,0,1
516627,445.2,38,28,26,84,34,3
516610,46.5,1,12,12,5,1,2
516617,643.6,65,4,18,80,51,7
516527,543.2,38,7,41,107,48,7
516562,45.8,2,1,1,3,1,2
516517,422.5,32,116,103,24,15,18
516548,596,48,151,21,16,93,23
516546,231.3,18,11,27,8,37,8
516545,560,49,116,18,69,59,11
516491,488,41,117,19,9,77,19
516498,317.7,32,114,1,4,65,10
516489,19.8,0,19,0,0,0,1
516448,162.2,3,55,0,7,0,12
516447,221.8,14,47,12,8,28,9
516422,848.9,57,17,21,14,61,40
516391,598.1,46,16,23,74,63,15
516386,154,17,8,11,18,31,1
516376,171.1,2,1,0,7,1,11
516384,65.2,5,13,6,9,8,1
516377,403.2,3,367,0,11,3,33
516339,474.3,12,29,32,44,13,26
516353,401,25,5,19,57,20,2
516332,479.6,41,7,82,75,56,6
516363,248.9,42,0,4,1,19,0
516283,929.1,93,110,21,113,171,13
516284,548.2,35,15,24,34,15,23
516315,289.6,22,18,14,59,25,2
516300,1487.7,142,530,51,78,146,51
516280,326.3,35,15,18,46,37,2
516296,243.9,0,112,8,3,0,11
516282,450.6,49,2,6,66,42,0
516279,987,131,57,92,74,100,6
516278,138.5,9,10,14,10,16,5
516252,275.3,21,8,13,6,9,12
516241,537.7,89,2,159,3,97,2
516267,566.9,60,20,56,75,69,5
516191,1203.8,189,14,31,31,249,2
516205,313,25,27,149,60,23,3
516218,152,21,4,12,6,18,2
516214,277.4,14,28,17,21,20,12
516208,286.8,36,11,17,28,70,1
516179,90.6,10,21,6,1,4,2
516217,1336.5,99,508,41,30,193,60
516126,437.7,26,2,11,131,22,0
516152,580.8,51,106,24,47,24,19
516142,297.6,26,55,11,11,48,10
516173,756.7,85,9,9,107,95,2
516073,640.1,52,133,62,90,48,12
516081,64.3,5,1,7,7,4,1
516064,162.5,2,78,11,6,0,11
516049,3043.3,115,1556,49,105,212,190
516070,131.3,12,11,12,5,23,4
516068,334.8,19,58,33,13,9,16
516031,682.8,33,348,8,16,67,38
516018,388.9,52,30,35,22,43,4
516034,378.3,47,12,43,37,95,3
516015,180.4,11,2,5,50,6,0
516009,1580.7,177,65,31,212,208,7
515993,230.6,11,89,7,5,6,12
515996,219.9,21,18,42,27,42,3
515959,332.4,27,6,13,24,53,10
515968,177,16,50,8,10,15,5
515963,477.2,16,17,11,39,19,23
515899,883.1,33,362,24,99,35,40
515888,62.1,9,2,2,2,14,0
515865,1006.8,33,408,11,61,32,56
515871,126.7,20,0,0,2,60,0
515858,324.3,42,26,39,16,46,4
515804,30.9,0,8,1,2,0,2
515787,148.7,19,3,13,10,4,2
515833,369.9,33,65,30,41,36,7
515843,684.5,8,6,1,29,5,47
515814,261.8,16,22,32,54,13,5
515852,476.2,37,24,62,49,59,13
515824,141.2,12,34,11,3,18,5
515793,123,7,35,3,3,3,6
515841,430.5,45,12,6,68,30,2
515791,162.5,13,30,0,8,4,6
515743,521.1,61,61,35,7,29,14
515694,316.3,39,2,19,37,59,0
515700,116.1,1,19,45,15,1,6
515666,243.4,19,14,49,34,8,2
515670,318.5,27,32,35,32,17,10
515683,371,2,10,1,26,1,24
515687,324.7,23,28,25,50,40,8
515690,1126.3,112,45,17,129,90,18
515718,195.6,26,29,19,3,11,3
515677,828.7,80,16,45,71,82,17
515713,539.6,46,19,49,80,59,8
515673,498.2,74,5,23,25,146,1
515664,172.1,16,3,12,31,15,0
515650,148.3,7,16,18,7,3,7
515660,491.2,39,9,6,117,31,0
515607,164.6,21,12,1,6,9,3
515625,207.6,2,127,18,6,0,15
515631,957.5,93,25,59,76,124,21
515596,295,28,9,22,40,38,3
515587,1579.4,182,460,13,17,365,44
515629,234.1,0,28,20,3,0,3
515640,270.6,41,6,7,3,24,2
515578,227.9,8,93,13,14,10,12
515577,584.2,1,568,0,2,0,50
515641,274.5,4,20,9,22,3,17
515620,523.1,37,24,17,76,31,13
515601,530.4,27,35,3,34,16,26
515624,512.4,31,11,8,95,39,10
515586,111.1,0,58,0,2,0,9
515604,1453.5,124,438,49,52,85,55
515572,4024.3,264,1752,93,81,517,198
515573,491.6,34,24,14,64,24,13
515559,203.1,21,51,1,6,9,6
515569,65.2,4,7,7,4,9,2
515561,426,34,48,76,11,16,19
515560,529.2,44,60,3,67,21,12
515568,315.8,37,20,1,32,25,2
515567,59.9,7,2,1,5,8,0
515551,248.9,25,24,36,24,30,4
515553,113.3,3,3,12,9,1,6
515545,176.9,20,1,5,25,27,0
